video_id,trending_date,title,channel_title,category_id,category_name,publish_time,tags,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,description,country
npKR-aSuHAZ,2022-03-25,30 vs 1: the Internet Edition,Smosh,23,Comedy,2022-03-18T10:38:00.000Z,youtube|viral|comedy|minecraft,5117938,324715,104409,96192,False,False,Watch this video about space. Subscribe for more!,AU
WSklkx13WYi,2022-09-10,24 vs 1: Climate Change Edition,DC,1,Film & Animation,2022-08-14T13:36:00.000Z,history|money|the ocean|viral|learning a new language|minecraft|the government|film|animation,17769716,424129,436467,649342,False,False,Watch this video about space. Subscribe for more!,CA
7TayKREgDTA,2022-08-01,Coding an App for 10 Hours Straight,MrBeast,24,Entertainment,2022-07-04T13:28:00.000Z,coding an app|breaking a world record|viral|trending|youtube|entertainment|the government,4522533,517675,18380,135381,False,False,Watch this video about ai. Subscribe for more!,MX
HhRmEINvyN-,2023-09-20,Rating Music With PewDiePie,NowThis News,25,News & Politics,2023-09-07T13:07:00.000Z,ai|trending|music|food|politics|youtube|viral|this challenge|building a house|news,4054861,380433,17193,79613,False,False,Watch this video about the algorithm. Subscribe for more!,AU
hIC1OZzsM-k,2023-04-27,Reacting To Minecraft,Vice,25,News & Politics,2023-04-22T23:43:00.000Z,viral|politics|news|ai|swimming with sharks|breaking a world record|space,8774573,968031,52809,131946,False,False,Watch this video about space. Subscribe for more!,FR
deX1jDFypim,2022-08-28,Reacting To History,Warner Music,10,Music,2022-08-05T15:51:00.000Z,100 fans|breaking a world record|the government|this challenge|music,2481018,182375,16664,42381,False,False,Watch this video about food. Subscribe for more!,BR
SvPOf6q96TH,2023-02-03,The Truth About AI,A24,29,Nonprofits & Activism,2023-01-20T15:01:00.000Z,tiktok|nonprofits|building a house|science|ai,1488707,91802,24303,57407,False,False,Watch this video about the government. Subscribe for more!,DE
qBdB2a-I-Gq,2022-08-24,I Challenged this Experiment,BLACKPINK,22,People & Blogs,2022-08-05T01:09:00.000Z,blogs|this experiment|youtube|living underground|people|surviving on $1|viral|trending|climate change,507270,20374,10923,7469,False,True,Watch this video about famous youtubers. Subscribe for more!,GB
gT9lBFTdqja,2024-02-26,World's Rarest Climate Change,Marvel,1,Film & Animation,2024-02-14T04:38:00.000Z,space|history|youtube|eating only pizza|trending|swimming with sharks|minecraft|ai|animation|viral,1919684,109778,19316,55549,False,False,Watch this video about 100 fans. Subscribe for more!,CA
lxhSX5mFE5f,2022-05-28,We Tried Climate Change So You Don't Have To,A24,1,Film & Animation,2022-04-30T12:01:00.000Z,animation|amazon|viral|film|ai|this experiment|music|trending,1787478,159603,39885,15762,False,False,Watch this video about youtube. Subscribe for more!,MX
pXQE3lK7So8,2024-10-12,10 Things You Didn't Know About Amazon,GoodMythicalMorning,22,People & Blogs,2024-09-24T06:09:00.000Z,this experiment|youtube|the algorithm|people|blogs|trending|viral,1637914,141807,35743,53825,False,False,Watch this video about youtube. Subscribe for more!,FR
Wbk1jRQY9Pi,2022-11-04,Building the Internet From Scratch,TED,27,Education,2022-10-20T15:09:00.000Z,trending|learning a new language|history|youtube|food|viral|eating only pizza|education,1111543,42484,8836,9520,False,False,Watch this video about climate change. Subscribe for more!,MX
SmkJNS_eEdm,2022-10-16,Reacting To Music,WWE,17,Sports,2022-09-17T16:25:00.000Z,surviving on $1|youtube|trending|100 fans|sports|famous youtubers|viral,3127285,223823,7961,89805,False,False,Watch this video about history. Subscribe for more!,AU
Qom0lR2Wicp,2023-12-20,I Spent 1000 Days Coding an App,Zee Music,10,Music,2023-12-03T17:43:00.000Z,space|youtube|living underground|music|amazon|famous youtubers|viral|trending|building a house,8361452,536159,157742,58149,False,False,Watch this video about the ocean. Subscribe for more!,AU
B6rJbVxanYP,2024-07-30,Building Science From Scratch,CollegeHumor,23,Comedy,2024-07-21T00:39:00.000Z,coding an app|viral|trending|amazon|food,2780704,251785,45670,50177,False,False,Watch this video about youtube. Subscribe for more!,JP
k6Rt38aBCqj,2022-03-05,Swimming with Sharks for 100 Hours Straight,Lofi Girl,10,Music,2022-02-24T20:55:00.000Z,viral|building a house|the internet|swimming with sharks|trending|youtube|history|learning a new language|money,6259359,545854,40626,121936,False,False,Watch this video about music. Subscribe for more!,BR
iIQ48GeEIFS,2022-11-28,Building AI From Scratch,Cocomelon,1,Film & Animation,2022-11-02T17:42:00.000Z,the ocean|trending|learning a new language|the government|youtube|the internet|breaking a world record|swimming with sharks|viral,28597209,2681623,200279,343586,False,False,Watch this video about minecraft. Subscribe for more!,AU
7rykjO0QjLp,2023-06-15,Rating the Algorithm With an Expert,Like Nastya,22,People & Blogs,2023-06-08T18:43:00.000Z,swimming with sharks|viral|living underground|trending|blogs|the ocean|people,7265796,529398,43584,40765,False,False,Watch this video about space. Subscribe for more!,MX
g-qjN_NJ0qy,2024-05-21,The REAL Reason Behind TikTok,SETIndia,10,Music,2024-04-30T11:18:00.000Z,history|music|youtube|amazon|this experiment,3174465,220827,70742,101496,False,False,Watch this video about food. Subscribe for more!,CA
K1O7zkLAQWS,2023-01-31,Coding an App for 10 Hours Straight,Vice,25,News & Politics,2023-01-28T00:26:00.000Z,news|viral|swimming with sharks|trending|breaking a world record|youtube|politics,1108613,99405,26301,7684,False,False,Watch this video about 100 fans. Subscribe for more!,GB
3aZ9qytnfJR,2024-09-13,Why Space Changed Everything,Warner Music,10,Music,2024-09-02T22:15:00.000Z,music|youtube|building a house|science|trending|viral,5645716,327617,21830,102143,False,False,Watch this video about this experiment. Subscribe for more!,DE
AEs9du9GPmA,2024-11-23,1 Things You Didn't Know About Climate Change,MKBHD,24,Entertainment,2024-11-16T20:18:00.000Z,youtube|viral|trending|climate change|the algorithm|entertainment|this challenge|100 fans|minecraft,29629774,2596031,313371,1181323,False,False,Watch this video about the algorithm. Subscribe for more!,AU
l9dQXXifOUG,2023-08-26,Building the Algorithm From Scratch,3Blue1Brown,27,Education,2023-08-02T07:04:00.000Z,swimming with sharks|surviving on $1|trending|minecraft|education,7335611,306189,142882,108194,False,False,Watch this video about music. Subscribe for more!,GB
7Lzwq4F-kTc,2024-03-23,The Truth About the Internet,Jimmy Fallon,24,Entertainment,2024-03-18T16:34:00.000Z,viral|coding an app|youtube|entertainment|trending|swimming with sharks|breaking a world record|famous youtubers,2440675,215022,43355,89832,False,False,Watch this video about the internet. Subscribe for more!,FR
-TEV1fKQoe1,2022-07-01,World's Cheapest Food,5-Minute Crafts,26,Howto & Style,2022-06-13T05:13:00.000Z,tiktok|famous youtubers|howto|viral|living underground|coding an app|style|amazon|youtube,12060704,901377,280497,336790,False,False,Watch this video about this challenge. Subscribe for more!,CA
MZyFzVU0wwh,2024-06-13,Why 100 Fans Changed Everything,3Blue1Brown,1,Film & Animation,2024-06-07T22:05:00.000Z,viral|swimming with sharks|science|history,9737745,465864,134500,376057,False,False,Watch this video about minecraft. Subscribe for more!,BR
vXKnXh87caT,2024-10-28,Rating Amazon With 100 Kids,NowThis News,25,News & Politics,2024-10-16T05:50:00.000Z,science|politics|viral|living underground,6101171,220165,69702,230318,False,False,Watch this video about science. Subscribe for more!,BR
Zqruf3fZGf2,2022-05-19,I Challenged this Challenge,Tasty,26,Howto & Style,2022-05-08T02:35:00.000Z,youtube|viral|trending|howto|famous youtubers|climate change,4867801,217229,82537,70808,False,False,Watch this video about history. Subscribe for more!,CA
MYCT1wZ5yEE,2022-05-04,We Tried this Challenge So You Don't Have To,Lofi Girl,10,Music,2022-04-12T05:22:00.000Z,viral|famous youtubers|trending|amazon|this experiment|youtube,5049724,374189,80351,41221,False,False,Watch this video about ai. Subscribe for more!,MX
bF3VxiCI_Xk,2022-08-18,How TikTok Actually Works,Ellen,24,Entertainment,2022-07-22T15:06:00.000Z,this challenge|entertainment|viral|youtube|the ocean|climate change|this experiment|trending|100 fans,6604781,283013,123496,77743,False,False,Watch this video about youtube. Subscribe for more!,BR
Zu25YVE8bNz,2023-11-01,We Tried Amazon So You Don't Have To,Ellen,24,Entertainment,2023-10-10T06:35:00.000Z,100 fans|eating only pizza|ai|learning a new language|entertainment|viral|youtube|trending,19731228,2092663,165993,468126,False,False,Watch this video about history. Subscribe for more!,DE
NODp2wJNzSk,2022-08-19,Reacting To AI,PewDiePie,20,Gaming,2022-07-23T13:35:00.000Z,history|trending|minecraft|viral|amazon|the internet,3190965,144182,43884,84766,False,False,Watch this video about the government. Subscribe for more!,CA
quE7JQZM3i5,2024-04-04,How Money Actually Works,NowThis News,28,Science & Technology,2024-03-21T08:25:00.000Z,viral|technology|trending|amazon,9952289,780277,144422,156863,False,False,Watch this video about climate change. Subscribe for more!,FR
H_rrYWo0K7L,2023-04-26,I Challenged Amazon,Vlad and Niki,22,People & Blogs,2023-04-09T03:08:00.000Z,people|building a house|viral|youtube|money|climate change|100 fans|blogs|trending,2605393,132645,4194,70159,False,False,Watch this video about ai. Subscribe for more!,AU
hOh3v-Yyt5N,2022-11-12,24 Things You Didn't Know About Minecraft,MKBHD,28,Science & Technology,2022-10-21T23:57:00.000Z,the algorithm|breaking a world record|building a house|youtube|trending|science|technology|eating only pizza,4085919,84661,82408,98670,False,False,Watch this video about 100 fans. Subscribe for more!,AU
e1U89q16yjD,2022-06-29,100 vs 1: YouTube Edition,Veritasium,28,Science & Technology,2022-06-13T18:42:00.000Z,100 fans|technology|the government|the ocean|this experiment|trending|coding an app|minecraft|amazon|science,5003286,367538,58333,48319,False,False,Watch this video about climate change. Subscribe for more!,CA
FMBMYKndYM1,2024-03-07,30 vs 1: Space Edition,Like Nastya,10,Music,2024-02-25T12:51:00.000Z,breaking a world record|this experiment|youtube|coding an app|space|climate change|music|this challenge|viral,3482939,254081,41540,99276,False,False,Watch this video about 100 fans. Subscribe for more!,AU
g8wBn1HdEYn,2022-08-02,How this Challenge Actually Works,WWE,26,Howto & Style,2022-07-20T14:10:00.000Z,history|amazon|trending|eating only pizza|music|living underground|howto|style|the algorithm|viral,2854608,206471,15741,46495,False,False,Watch this video about music. Subscribe for more!,DE
UOQkrLX7pV4,2022-12-09,Rating the Internet With 100 Kids,BTS,10,Music,2022-11-21T00:37:00.000Z,this experiment|minecraft|viral|famous youtubers|space,3673629,103930,12197,19662,False,False,Watch this video about the internet. Subscribe for more!,US
x0Lq8TO6AXR,2023-08-05,Eating Only Pizza for 100 Hours Straight,Gordon Ramsay,26,Howto & Style,2023-07-12T18:35:00.000Z,viral|youtube|climate change|trending|surviving on $1,7050221,609328,23931,178781,False,False,Watch this video about famous youtubers. Subscribe for more!,CA
jjMUts2l_Ba,2024-12-10,How the Internet Actually Works,BBC News,25,News & Politics,2024-12-05T15:07:00.000Z,news|building a house|eating only pizza|youtube|trending|living underground|this challenge|coding an app|viral,2038612,141605,45482,71828,False,False,Watch this video about the internet. Subscribe for more!,MX
VBbP32HidYJ,2022-06-09,Rating Amazon With my Friends,Ellen,23,Comedy,2022-06-03T06:40:00.000Z,viral|eating only pizza|youtube|comedy|building a house|money|the government|breaking a world record,310897,15386,1278,6448,False,False,Watch this video about tiktok. Subscribe for more!,CA
szeKXhw9DEP,2023-01-05,Reacting To the Internet,Vlad and Niki,22,People & Blogs,2022-12-25T13:48:00.000Z,people|blogs|breaking a world record|trending|ai|surviving on $1|youtube|space,1018953,42443,23831,29670,False,False,Watch this video about 100 fans. Subscribe for more!,CA
3Y4gFfbEx6V,2022-12-20,Why YouTube Changed Everything,Warner Music,10,Music,2022-12-10T12:48:00.000Z,the algorithm|famous youtubers|learning a new language|trending|money|history|youtube,4101797,305231,84869,20585,False,False,Watch this video about the internet. Subscribe for more!,CA
mqDg02E741_,2022-09-24,Climate Change Is Not What You Think,Marvel,1,Film & Animation,2022-09-08T09:21:00.000Z,the ocean|amazon|coding an app|minecraft|film|famous youtubers|youtube|science,1122606,102138,6400,12787,False,False,Watch this video about amazon. Subscribe for more!,FR
De5YR8qx0GL,2022-04-01,Coding an App for 100 Hours Straight,Like Nastya,22,People & Blogs,2022-03-26T17:57:00.000Z,eating only pizza|ai|money|building a house|100 fans|viral,2213895,216685,29247,16151,False,False,Watch this video about tiktok. Subscribe for more!,FR
boi7M5PD--I,2023-08-18,The REAL Reason Behind Science,PewDiePie,25,News & Politics,2023-07-29T05:55:00.000Z,this challenge|viral|the government|trending|news|youtube|politics|swimming with sharks,6210388,615205,127874,57617,False,False,Watch this video about youtube. Subscribe for more!,FR
Xxwe2VD-x8u,2024-04-27,I Spent 1 Days Breaking a World Record,3Blue1Brown,28,Science & Technology,2024-04-19T23:36:00.000Z,the government|this challenge|viral|ai|100 fans,72719,5957,901,1233,False,False,Watch this video about tiktok. Subscribe for more!,AU
8Tc_Ng86ZYT,2024-09-05,How the Internet Actually Works,Tasty,26,Howto & Style,2024-08-24T20:31:00.000Z,viral|famous youtubers|howto|climate change|breaking a world record|coding an app,808760,60009,2943,31065,False,False,Watch this video about 100 fans. Subscribe for more!,IN
COEesRgwGry,2022-05-10,The REAL Reason Behind TikTok,TED,28,Science & Technology,2022-05-05T08:28:00.000Z,coding an app|the algorithm|trending|youtube|building a house|viral|science|breaking a world record,2177512,101430,21008,40519,False,True,Watch this video about the internet. Subscribe for more!,MX
JlZbmRZJ-QO,2022-01-20,We Tried Science So You Don't Have To,NBA,15,Pets & Animals,2022-01-01T06:26:00.000Z,animals|youtube|tiktok|living underground|trending|viral|minecraft|pets|the algorithm,1849852,136934,35222,37294,False,False,Watch this video about 100 fans. Subscribe for more!,GB
YE3TjqRp7z9,2022-08-03,Why this Experiment Changed Everything,Gordon Ramsay,26,Howto & Style,2022-07-14T08:05:00.000Z,viral|this experiment|food|ai|trending|howto,2145751,247026,12962,32237,False,False,Watch this video about science. Subscribe for more!,MX
sjqZ7rab-1S,2023-10-15,World's Fastest Famous YouTubers,3Blue1Brown,27,Education,2023-09-24T12:14:00.000Z,learning a new language|history|youtube|the internet|viral,1690608,167106,10649,20657,False,False,Watch this video about climate change. Subscribe for more!,US
D3ZhJA2JR1v,2023-02-03,1 Things You Didn't Know About Climate Change,CollegeHumor,23,Comedy,2023-01-22T17:17:00.000Z,trending|tiktok|comedy|youtube|swimming with sharks|viral|music|famous youtubers,9845544,668477,173482,319005,False,False,Watch this video about amazon. Subscribe for more!,DE
nEtvO82ltO9,2022-12-26,The Truth About the Algorithm,CNN,25,News & Politics,2022-12-10T14:56:00.000Z,youtube|the government|news|amazon|trending|surviving on $1|famous youtubers|politics,925830,42321,7858,33605,False,False,Watch this video about amazon. Subscribe for more!,IN
WtZhUBkk24f,2022-03-03,How Amazon Actually Works,Veritasium,1,Film & Animation,2022-03-02T13:39:00.000Z,the algorithm|the internet|trending|youtube,18790548,1179091,173338,108475,False,False,Watch this video about this experiment. Subscribe for more!,GB
